source,title,url,chunk_id,text,word_count,length,avg_sentence_len,avg_word_len,rare_word_ratio,complexity_score,domain,domain_filled_auto,origin_file,subcategory
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,125,"(138-moddaning birinchi qismi Oʻzbekiston Respublikasining 2017-yil 16-oktabrdagi OʻRQ-448-sonli Qonuni tahririda — Qonun hujjatlari maʼlumotlari milliy bazasi, 2017-y.) Aliment toʻlashi shart boʻlgan shaxs ushbu moddaning birinchi qismida koʻrsatilgan muddatda oʻz ish, oʻqish joyi yoki turar joyi oʻzgarganligi haqida, shuningdek qoʻshimcha ish haqi yoki boshqa daromadi toʻgʻrisida davlat ijrochisini hamda aliment oluvchi shaxsni xabardor qilishi shart. (138-moddaning ikkinchi qismi Oʻzbekiston Respublikasining 2017-yil 16-oktabrdagi OʻRQ-448-sonli Qonuni tahririda — Qonun hujjatlari maʼlumotlari milliy bazasi, 2017-y.) Ushbu moddaning birinchi va ikkinchi qismlarida koʻrsatilgan maʼlumotlarni belgilangan muddatda uzrsiz sabablarga koʻra xabar qilmagan taqdirda, aybdor mansabdor shaxs va aliment toʻlovchi shaxs qonunda belgilangan tartibda javobgarlikka tortiladi.",99,876,49.5,7.86,0.03,0.623,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,142,"hayotga, sogʻliqqa qarshi jinoyatlar, hayot yoki sogʻliq uchun xavfli boʻlgan jinoyatlar, jinsiy erkinlikka, oilaga, yoshlarga va axloqqa qarshi, shaxsning ozodligiga, shaʼni va qadr-qimmatiga qarshi (bundan tuhmat, haqorat qilish mustasno), fuqarolarning konstitutsiyaviy huquq va erkinliklariga qarshi (bundan jismoniy va yuridik shaxslarning murojaatlari toʻgʻrisidagi qonunchilikni buzish, mualliflik yoki ixtirochilik huquqlarini buzish mustasno), tinchlikka va insoniyatning xavfsizligiga qarshi, Oʻzbekiston Respublikasiga qarshi jinoyatlar, oʻzganing mol-mulkini talon-toroj qilish bilan bogʻliq boʻlgan jinoyatlar, jinoiy yoʻl bilan topilgan mol-mulkni olish yoki oʻtkazish, tijoratda pora evaziga ogʻdirib olish yoxud nodavlat tijorat tashkilotining yoki boshqa nodavlat tashkilotining xizmatchisini pora evaziga ogʻdirib olish, boshqaruv tartibiga, shuningdek odil sudlovga qarshi jinoyatlar, qiynoqqa solish va boshqa shafqatsiz, gʻayriinsoniy yoki qadr-qimmatni kamsituvchi muomala hamda jazo turlarini qoʻllash, jamoat xavfsizligiga qarshi jinoyatlar (bundan uchuvchisiz uchadigan apparatlarni qonunga xilof ravishda olib kirish, oʻtkazish, olish, saqlash yoki ulardan foydalanish, karantinli va inson uchun xavfli boʻlgan boshqa yuqumli kasalliklar tarqalishi haqida haqiqatga toʻgʻri kelmaydigan maʼlumotlarni tarqatish, uchuvchisiz uchadigan apparatlarni saqlash va ulardan foydalanish tartibini buzish, tadqiqot faoliyatini amalga oshirishda xavfsizlik qoidalarini buzish, mehnatni muhofaza qilish qoidalarini buzish, sanitariyaga oid qonunchilikni yoki epidemiyalarga qarshi kurash qoidalarini buzish, togʻ-kon, qurilish yoki portlatish ishlari xavfsizligi qoidalarini buzish, yongʻin xavfsizligi qoidalarini buzish mustasno), giyohvandlik vositalarining yoki psixotrop moddalarning qonunga xilof muomalasidan",200,1828,200.0,8.14,0.194,0.689,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,126,"LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Maʼmuriy javobgarlik toʻgʻrisidagi kodeksning 1982-moddasi, Oʻzbekiston Respublikasi Jinoyat kodeksining 232-moddasi. 139-modda. Aliment qarzini undirish Aliment qarzi aliment toʻlashi shart boʻlgan shaxsning ish haqi va (yoki) boshqa daromadidan undiriladi. Ish haqi va (yoki) boshqa daromad yetarli boʻlmaganda, aliment toʻlashi shart boʻlgan shaxsning banklar va boshqa kredit tashkilotlaridagi hisobvaraqlarida turgan pul mablagʻidan, tijorat va tijoratchi boʻlmagan tashkilotlarga shartnoma asosida oʻtkazilgan pul mablagʻidan undiriladi, mulk huquqining oʻtishiga olib keluvchi shartnomalar bundan mustasno. Bu mablagʻ yetarli boʻlmaganda undirish aliment toʻlashi shart boʻlgan shaxsning qonun boʻyicha undirish qaratilishi mumkin boʻlgan har qanday mol-mulkiga qaratiladi. Undirish aliment toʻlashi shart boʻlgan shaxsning hisobvaraqlaridagi pul mablagʻiga va uning boshqa mol-mulkiga qonunchilikda belgilangan tartibda qaratiladi. (139-moddaning ikkinchi qismi Oʻzbekiston Respublikasining 2021-yil 21-apreldagi OʻRQ-683-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 21.04.2021-y., 03/21/683/0375-son) LexUZ sharhi Qarang: Oʻzbekiston Respublikasi “Sud hujjatlari va boshqa organlar hujjatlarini ijro etish toʻgʻrisida”gi Qonunining 5-bobi (“Undiruvni qarzdorning mol-mulkiga qaratish”).",148,1361,21.14,8.2,0.105,0.497,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,128,"Agar aliment toʻlashi shart boʻlgan shaxs shu davrda ishlamagan boʻlsa yoki uning ish haqi va (yoki) daromadini tasdiqlovchi hujjatlar taqdim qilinmagan boʻlsa, aliment qarzi undirilayotgan vaqtda aliment Oʻzbekiston Respublikasidagi oʻrtacha oylik ish haqi miqdori boʻyicha hisoblab chiqiladi. Agar qarzni bunday belgilash taraflardan birining manfaatlariga jiddiy putur yetkazsa, manfaatlariga putur yetkazilgan taraf sudga murojaat qilishga haqlidir. Sud taraflarning moddiy va oilaviy ahvolini va boshqa eʼtiborga loyiq holatlarni inobatga olib, qarzning pul bilan toʻlanadigan qatʼiy summasini belgilashi mumkin. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Oliy sudi Plenumining 2009-yil 10-apreldagi 7-sonli “Sud hujjatlarini bajarishdan boʻyin tovlash va ularning ijro etilishiga toʻsqinlik qilish uchun jinoiy javobgarlikka doir qonunlarni qoʻllashning ayrim masalalari toʻgʻrisida”gi qarori 16-bandi. 141-modda.",110,922,22.0,7.39,0.072,0.588,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,129,"Aliment qarzini toʻlashdan ozod qilish Taraflar oʻrtasidagi kelishuvga muvofiq aliment qarzini toʻlashdan ozod qilish yoki uni kamaytirishga taraflarning oʻzaro roziligi boʻlgandagina yoʻl qoʻyiladi, voyaga yetmagan bolalarga aliment toʻlanadigan hollar bundan mustasno. Agar sud aliment toʻlashi shart boʻlgan shaxs kasalligi yoki boshqa uzrli sabablarga koʻra aliment toʻlamaganligini aniqlasa hamda uning moddiy va oilaviy ahvoli yigʻilgan aliment qarzni toʻlashga imkon bermaydi deb topsa, aliment toʻlovchining daʼvosiga binoan uni aliment qarzlarini toʻlashdan toʻla yoki qisman ozod etishga haqlidir. 142-modda. Alimentni oʻz vaqtida toʻlamaganlik uchun javobgarlik Aliment toʻlash toʻgʻrisidagi kelishuvga muvofiq aliment toʻlashi shart boʻlgan shaxsning aybi bilan qarz vujudga kelgan boʻlsa, aybdor shaxs ushbu kelishuvda belgilangan tartibda javobgar boʻladi.",106,870,26.5,7.22,0.075,0.636,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,130,"Sudning hal qiluv qaroriga koʻra aliment toʻlashi shart boʻlgan shaxsning aybi bilan qarz vujudga kelgan boʻlsa, aybdor shaxs kechiktirilgan har bir kun uchun toʻlanmay qolgan aliment summasining oʻndan bir foizi miqdorida aliment oluvchiga neustoyka toʻlaydi. Aliment oluvchi aliment oʻz vaqtida toʻlanmaganligida aybdor aliment toʻlashi shart boʻlgan shaxsdan aliment toʻlash majburiyatlarini oʻz vaqtida bajarmaganlik oqibatida yetkazilgan barcha zararlarning neustoyka bilan qoplanmagan qismini undirishga ham haqlidir. LexUZ sharhi Qarang:Oʻzbekiston Respublikasi Oliy sudi Plenumining 2016-yil 29-iyuldagi 11-sonli “Sudlar tomonidan voyaga yetmagan va voyaga yetgan mehnatga layoqatsiz bolalar taminoti uchun aliment undirishga oid ishlar boʻyicha qounchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarorining 13-bandi. 143-modda. Alimentni hisobga oʻtkazishga va qaytarib olishga yoʻl qoʻyilmasligi Aliment qarshi qoʻyilgan boshqa talablar bilan hisobga oʻtkazilishi mumkin emas.",116,982,23.2,7.47,0.076,0.614,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,131,"Alimentni qaytarib olishga yoʻl qoʻyilmaydi, quyidagi hollar bundan mustasno: aliment oluvchi tomonidan yolgʻon maʼlumotlar berish yoki qalbaki hujjatlar taqdim etish oqibatida aliment undirish toʻgʻrisida chiqarilgan sudning hal qiluv qarori bekor qilinganda""; aliment oluvchi tomonidan aldash, qoʻrqitish yoki zoʻrlik taʼsiri ostida tuzilgan aliment toʻlash toʻgʻrisidagi kelishuv haqiqiy emas deb topilganda;"" aliment toʻlanishiga asos boʻlgan sudning hal qiluv qarori, aliment toʻlash toʻgʻrisidagi kelishuv yoki ijro varaqasi qalbakiligi fakti sud hukmi bilan aniqlanganda. Agar ushbu moddaning ikkinchi qismida koʻrsatilgan harakatlar voyaga yetmagan bolaning yoki voyaga yetgan muomalaga layoqatsiz aliment oluvchining vakili tomonidan sodir etilgan boʻlsa, aliment qaytarib olinmaydi, toʻlangan aliment summalari esa, aliment toʻlashi shart boʻlgan shaxsning daʼvosiga koʻra aybdor vakildan undiriladi.",109,908,54.5,7.34,0.073,0.639,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,133,"Aliment toʻlashi shart boʻlgan shaxs chet davlatga ketayotganida aliment toʻlanishi Aliment toʻlashi shart boʻlgan shaxs doimiy yashash uchun yoki uch oydan ortiq muddatga chet davlatga ketayotganida qonunga muvofiq oʻzi taʼminot berishi lozim boʻlgan aliment oluvchilar bilan ushbu Kodeksning 130—134-moddalarigaasosan aliment toʻlash toʻgʻrisida kelishuv tuzishi shart. Aliment toʻlash toʻgʻrisida kelishuvga erishilmagan taqdirda manfaatdor shaxs aliment miqdorining pul bilan toʻlanadigan qatʼiy summada belgilanishi va alimentni bir yoʻla toʻlash toʻgʻrisida yoki aliment evaziga muayyan mol-mulkni berish yoxud alimentni boshqa usulda toʻlash toʻgʻrisidagi talab bilan sudga murojaat qilishga haqli. Voyaga yetmagan bolalar taʼminoti uchun alimentlar oldindan toʻlangan yoki aliment toʻlash majburiyatini taʼminlash uchun garov shartnomasi tuzilgan boʻlsa, shaxs aliment toʻlash toʻgʻrisida kelishuv tuzish majburiyatidan ozod etiladi.",112,941,37.33,7.41,0.053,0.633,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,134,"Alimentlarni oldindan toʻlash, shuningdek aliment toʻlash majburiyatini taʼminlash boʻyicha garov shartnomasini tuzish tartibi Oʻzbekiston Respublikasi Vazirlar Mahkamasi tomonidan belgilanadi. (145-modda Oʻzbekiston Respublikasining 2018-yil 9-yanvardagi OʻRQ-459-sonli Qonuniga asosan uchinchi va toʻrtinchi qismlar bilan toʻldirilgan — Qonun hujjatlari maʼlumotlari milliy bazasi, 10.01.2018-y., 03/18/459/0536-son) 146-modda. Aliment miqdorini oʻzgartirish yoki aliment toʻlashdan ozod qilish Aliment miqdori sud tartibida belgilanganidan keyin taraflardan birining moddiy yoki oilaviy ahvoli oʻzgarsa, sud ulardan har birining talabiga koʻra alimentning belgilangan miqdorini oʻzgartirishga yoki aliment toʻlashi shart boʻlgan shaxsni aliment toʻlashdan ozod qilishga haqli. Aliment miqdorini oʻzgartirishda yoki uni toʻlashdan ozod qilishda sud taraflarning eʼtiborga loyiq boshqa manfaatlarini hisobga olishga haqli.",101,923,25.25,8.15,0.04,0.47,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,135,"LexUZ sharhi Qarang:Oʻzbekiston Respublikasi Oliy sudi Plenumining 2016-yil 29-iyuldagi 11-sonli “Sudlar tomonidan voyaga yetmagan va voyaga yetgan mehnatga layoqatsiz bolalar taminoti uchun aliment undirishga oid ishlar boʻyicha qounchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarorining 18-19 bandlari. 147-modda. Aliment majburiyatlarining tugatilishi Aliment toʻlash toʻgʻrisidagi kelishuvda belgilangan aliment majburiyatlari taraflardan birining oʻlimi, mazkur kelishuv muddatining oʻtishi yoki unda nazarda tutilgan boshqa asoslarga koʻra tugaydi. Sud tartibida undiriladigan aliment toʻlash: bola voyaga yetganda yoki voyaga yetmasdan turib toʻla muomala layoqatiga ega boʻlganda""; foydasiga aliment undirilayotgan bola farzandlikka olinganda; sud aliment oluvchining mehnatga layoqati tiklangan yoki uni yordamga muhtoj boʻlmay qolgan deb topganda; mehnatga layoqatsiz, yordamga muhtoj aliment oluvchi sobiq er yoki xotin yangi nikohga kirganda;"" aliment oluvchi yoki aliment toʻlashi shart boʻlgan shaxs vafot etganda tugatiladi.",121,1036,30.25,7.57,0.041,0.629,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,136,"LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Oliy sudi Plenumining 2013-yil 11-dekabrdagi 21-sonli “Sudlar tomonidan farzandlikka olish haqidagi ishlar boʻyicha qonunchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarorining 22-bandi. VI BOʻLIM. OTA-ONA QARAMOGʻIDAN MAHRUM BOʻLGAN BOLALARNI JOYLASHTIRISH SHAKLLARI [OKOZ: 1.04.00.00.00 Oila qonunchiligi / 04.05.00.00 Ota-onalar qarovisiz qolgan bolalarni tarbiyalash shakllari / 04.05.01.00 Ota-onalar qarovisiz qolgan bolalarni aniqlash va joylashtirish] 19-bob. Ota-ona qaramogʻidan mahrum boʻlgan bolalarni aniqlash va joylashtirish 148-modda. Ota-ona qaramogʻidan mahrum boʻlgan bolalarning huquq va manfaatlarini himoya qilish Ota-ona vafot etganda, ota-onalik huquqidan mahrum etilganda, ularning ota-onalik huquqi cheklanganda, ular muomalaga layoqatsiz deb topilganda, kasal boʻlganda, uzoq muddat boʻlmaganda, ota-ona bolalarni tarbiyalash yoki ularning huquq va manfaatlarini himoya qilishdan boʻyin tovlaganda, shu jumladan ota-ona tarbiya, davolash, aholini ijtimoiy himoyalash muassasalari va shunga oʻxshash boshqa muassasalardagi bolasini olishdan bosh tortganda, shuningdek ota-ona qaramogʻidan mahrum boʻlgan boshqa hollarda bolalarning huquq va manfaatlarini himoya qilish vasiylik va homiylik organlari zimmasiga yuklatiladi.",144,1292,28.8,7.98,0.04,0.383,law,False,dataset.csv,
wikipedia,Antiokiya universiteti,https://uz.wikipedia.org/wiki/Antiokiya_universiteti,6,"Antiokiyaning barcha subregionlarini qamrab olgan. 2011-yilda Ta'lim vazirligi UdeAga oliy ta'limda mintaqaviylashtirish bo'yicha eng yaxshi tajriba uchun mukofotni berdi. Oliy universitet kengashi (ispancha: Consejo Superior Universitario) universitetning boshqaruv organi hisoblanadi. U SUC prezidenti bo'lgan Antiokiya gubernatori, ta'lim vaziri yoki uning delegati, Kolumbiya Prezidentining vakili, Ilmiy kengash vakili sifatida saylangan dekan, professorlar vakili, professor tomonidan tuziladi. talabalar vakili, bitiruvchi, soha vakili, universitetning sobiq rektori va rektor (ovoz berish huquqiga ega emas). Ilmiy kengash (ispancha: Consejo Académico) universitetning oliy ilmiy organi hisoblanadi. U AK prezidenti bo'lgan rektor tomonidan tuziladi""; Tergov, oʻquv-uslubiy ishlar, kengaytirish va boshqaruv boʻyicha prorektorlar; har bir fakultet dekanlari;"" professor-o'qituvchilar va talabalar vakili.",103,910,14.71,7.84,0.245,0.534,education,False,dataset.csv,
wikipedia,Antiokiya universiteti,https://uz.wikipedia.org/wiki/Antiokiya_universiteti,5,"Shuningdek, u ikkita futbol maydoni, basseyn, ikkita basketbol/futzal maydonchasi va qo'l to'pi maydonchasiga ega sport blokini o'z ichiga oladi. Bu hududda Sent-Vinsent de Pol universiteti kasalxonasi yaqinida hamshiralik, stomatologiya, tibbiyot va sog'liqni saqlash fakultetlari joylashgan (ispancha: Hospital Universitario San Vicente de Paúl). Universitetning tarixiy kampusi 1982-yilda milliy yodgorlik deb e’lon qilingan Unda yettita koʻrgazma zali, oʻnta maʼruza zali, bitta kinoteatr, ikkita kompyuter laboratoriyasi, bitta restoran, bitta koʻp maqsadli xona va bitta auditoriya mavjud. 1990-yillarda universitet boʻlim boʻyicha oliy taʼlim olish imkoniyatini oshirish uchun hududiylashtirish rejasini boshladi. Universitet Amalfi, Andes, Kavkaz, Karmen de Viboral, Envigado, Puerto Berrio, Santa Fe de Antiokia, Segovia, Sonson, Turbo va Yarumalda kampuslarini ochdi.",107,877,21.4,7.21,0.387,0.669,education,False,dataset.csv,
wikipedia,Astrofotografiya,https://uz.wikipedia.org/wiki/Astrofotografiya,2,"Fotografiya, dastlab, Quyosh va Oyning suratini olishda ishlatildi. Quruq fotoemulsiya paydo boʻlganidan soʻnggina yulduz va tumanliklarning fotosuratini olish imkoniyati tugʻildi. 1891-yilda fotografik usul bilan birinchi kichik sayyora ochildi. Kometa va asteroidlarning deyarli hammasi Astrofotografiya usuli bilan kashf qilinadi. Fotografik usulning astrofizikada qoʻllanishi muhim maʼlumotlarni olishga va uning keskin rivojlanishiga imkon berdi. Yulduz qanchalik ravshan boʻlsa, fototasvirning diametri shunchalik katta va qoramtir boʻladi. Fotografiyaning bu xususiyati tufayli fotometriya paydo boʻldi (qarang Astrofotometriya).",71,636,10.14,7.97,0.268,0.475,science,False,dataset.csv,
wikipedia,Astrofotometriya,https://uz.wikipedia.org/wiki/Astrofotometriya,1,"Astrofotometriya (ostro… va foto, yunoncha: metreo — oʻlchayman) — amaliy astrofizika boʻlimi""; u osmon jismlaridan kelayotgan nurlarni oʻlchash va nurlanish spektrining turli qismlari ravshanligini oʻrganish bilan shugʻullanadi. Yoritqichlar ravshanligini aniqlashning eng sodda yoʻllari vizual va fotografik usullar hisoblanadi. Bunda ravshanligi maʼlum boʻlgan (standart) yulduzlardan taqqoslash maqsadida foydalaniladi. Zamonaviy ilmiy tadqiqot ishlari Astrofotometriyada asosan turli fotoelektrik nur qabul qilgichlar, xususan, fotoelektron koʻpaytirgich, fotoqarshilik, fotodiod va boshqa yordamida bajariladi. Bularning samarasi foto-emulsiyaga nisbatan kamida yuz marta yuqori. Astrofotometriyada zaryad aloqasiga asoslangan matritsali asboblar (SSD) qoʻllanadi;"" bunda fotoelektrik va fotografik (tasvirni hosil qilish) xususiyatlari birgalikda hisobga olingan. Astrofizik obyektlar spektrida energiya taqsimotini oʻrganish maqsadida koʻp rangli Astrofotometriya qoʻllanadi.",105,981,13.12,8.35,0.346,0.587,science,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,186,"Jins oʻzgarganda dalolatnoma yozuviga tuzatishlar kiritish Jins oʻzgarganda dalolatnoma yozuviga tuzatish kiritish faqat sogʻliqni saqlash organlari xulosasiga asosan amalga oshiriladi. 30-bob. Fuqarolik holati dalolatnomalari yozuvlarini tiklash va bekor qilish LexUZ sharhi Qarang: Vazirlar Mahkamasining 2023-yil 20-oktabrdagi 550-son qarori bilan tasdiqlangan Fuqarolik holati dalolatnomalarini qayd etish qoidalarining 8, 11-boblari. 230-modda. Fuqarolik holati dalolatnomalari yozuvlarini tiklash Fuqarolik holati dalolatnomalari yozuvlarini tiklash deganda ilgari shunday yozuv boʻlganligini tasdiqlovchi yetarli asoslar boʻlganida, ularni qayta tiklab qoʻyish tushuniladi. 231-modda. Tugʻilish, nikoh tuzish va nikohdan ajralish toʻgʻrisidagi yozuvlarni tiklash Tugʻilish, nikoh tuzish, nikohdan ajralish haqidagi dalolatnomalar yozuvlari bu yozuvlar kimga nisbatan tuzilgan boʻlsa, faqat ana shu shaxslarning arizasiga koʻra tiklanadi.",104,944,14.86,8.09,0.049,0.483,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,192,"(237-moddaning toʻrtinchi qismi Oʻzbekiston Respublikasining 2013-yil 30-apreldagi OʻRQ-352-sonli Qonuni tahririda — OʻR QHT, 2013-y., 18-son, 233-modda) Chet el fuqarosi yoki fuqaroligi boʻlmagan shaxs boʻlib, boshqa davlat hududida doimiy yashayotgan bolani Oʻzbekiston Respublikasi fuqarolari tomonidan Oʻzbekiston Respublikasi hududidan tashqarida chet davlatning vakolatli organi amalga oshirgan farzandlikka olish, basharti ushbu Kodeksning 152, 157 va 1611-moddalari talablariga rioya etilgan taqdirda, Oʻzbekiston Respublikasida haqiqiy deb eʼtirof etiladi. (237-modda Oʻzbekiston Respublikasining 2016-yil 23-sentabrdagi OʻRQ-411-sonli Qonuniga asosan beshinchi qism bilan toʻldirilgan — OʻR QHT, 2016-y., 39-son, 457-modda) 238-modda.",82,744,41.0,8.09,0.0,0.534,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,190,"Oʻzbekiston Respublikasi qonunchiligiga binoan fuqarolik holati dalolatnomalarini yozish organlarida nikohdan ajralish mumkin boʻlgan hollarda bunday nikohdan ajralish Oʻzbekiston Respublikasining diplomatik vakolatxonalarida yoki konsullik muassasalarida amalga oshirilishi mumkin. (236-moddaning uchinchi qismi Oʻzbekiston Respublikasining 2021-yil 21-apreldagi OʻRQ-683-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 21.04.2021-y., 03/21/683/0375-son) Oʻzbekiston Respublikasi fuqarolari bilan chet el fuqarolari yoki fuqaroligi boʻlmagan shaxslar oʻrtasidagi nikohdan ajratish Oʻzbekiston Respublikasi hududidan tashqarida tegishli chet el davlatining qonunchiligiga rioya etilgan holda amalga oshirilgan boʻlsa, Oʻzbekiston Respublikasida haqiqiy deb eʼtirof etiladi. (236-moddaning toʻrtinchi qismi Oʻzbekiston Respublikasining 2021-yil 21-apreldagi OʻRQ-683-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 21.04.2021-y., 03/21/683/0375-son) Oʻzbekiston Respublikasi hududidan tashqarida chet el fuqarolari oʻrtasidagi nikohdan ajratish tegishli chet el davlatining qonunchiligiga rioya etilgan holda amalga oshirilgan boʻlsa, Oʻzbekiston Respublikasida haqiqiy deb eʼtirof etiladi. (236-moddaning beshinchi qismi Oʻzbekiston Respublikasining 2021-yil 21-apreldagi OʻRQ-683-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 21.04.2021-y., 03/21/683/0375-son) 237-modda.",141,1425,35.25,9.11,0.021,0.42,law,False,dataset.csv,
