"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score","domain","subcategory"
"sports.uz","Realga o‘tmasam bo‘lmaydi!","https://sports.uz/news/view/realga-otmasam-bolmaydi-22-07-2026","1","“Real”ga o‘tmasam bo‘lmaydi! “Manchester Siti” klubi va Ispaniya milliy terma jamoasi yarim himoyachisi Rodri Madriddning “Real” klubiga o‘tishdan manfaatdor. Bu haqida jurnalist Ramon Alvares ijtimoiy tarmoqlarda ma'lum qildi. Manbaga ko‘ra, Rodri “Manchester Siti” bilan shartnomasini uzaytirishdan bosh tortmoqda. Uning amaldagi shartnomasi 2027 yil yozida yakunlanadi. 30 yoshli futbolchi Ispaniyaga qaytish va «Real» safida o‘ynashni istamoqda. Ispaniyalik yarim himoyachi 2019 yildan buyon Manchester klubida to‘p surib kelmoqda. Shu vaqt mobaynida u barcha musobaqalarda 298 ta uchrashuv o‘tkazib, 28 ta gol urdi va 32 ta golli uzatma amalga oshirdi. Avvalroq Sport.es nashri “Real” bosh murabbiyi Joze Mourinyo Rodrini jamoaga olib kelishni xohlayotgani, biroq “shaharliklar” transfer uchun talab qilayotgan 100 million yevro qimmat ekanini ta'kidlagani haqida xabar bergan edi.","116","886","11.8","6.08","0.068","0.33","sport","football"
"sports.uz","Realga o‘tmasam bo‘lmaydi!","https://sports.uz/news/view/realga-otmasam-bolmaydi-22-07-2026","2","Bundan tashqari, “Qirollik klubi” prezidenti Florentino Peres ham Rodrining transferini ma'qullamayapti. Yakshanba kuni Ispaniya terma jamoasi Jahon chempionati finalida Argentinani 1:0 hisobida mag‘lub etdi. Rodri turnirning eng yaxshi futbolchisi, deb topildi. Shuningdek, Rodri jahon chempioni, Chempionlar ligasi g‘olibi va “Oltin to‘p” sohibi bo‘lgan tarixdagi 11-futbolchiga aylandi. Transfermarkt portali futbolchining transfer qiymatini 50 million yevro deb baholamoqda.","56","478","11.6","6.86","0.017","0.331","sport","football"
"sports.uz","Ronaldу FIFAdagi korrupsiya, Messi va Argentina berilgan yordam haqidagi postni layk bosdi","https://sports.uz/news/view/ronald-fifadagi-korrupsiya-messi-va-argentina-berilgan-yordam-haqidagi-postni-layk-bosdi","2","Ular jahon chempionligini Messiга olib bermoqchi, — deya ta’kidlagan jurnalist. Natijada Argentina finalgacha yetib bordi, hal qiluvchi bahsda esa Ispaniyaga 0:1 hisobida mag‘lub bo‘ldi. Argentina terma jamoasi sardori Lionel Messi uchun bu final faoliyatidagi uchinchi hal qiluvchi o‘yin bo‘ldi. 2014 yilda uning jamoasi Germaniyaga yutqazgan, 2022 yilda esa Argentina Fransiyani mag‘lub etgan edi. 41 yoshli Krishtianu Ronaldu boshchiligidagi Portugaliya terma jamoasi esa musobaqani 1/8 finalda tark etdi. Portugaliya aynan Ispaniyaga 0:1 hisobida mag‘lub bo‘ldi.","74","566","12.5","6.08","0.04","0.331","sport","football"
"sports.uz","""JCh-2026"". Ispaniya Ferranning goli evaziga Argentinani mag‘lub etib, jahon chempioniga aylandi","https://sports.uz/news/view/jch-2026-ispaniya-ferranning-goli-evaziga-argentinani-maglub-etib-jahon-chempioniga-aylandi-20-07-2026","1","""JCh-2026"". Ispaniya Ferranning goli evaziga Argentinani mag‘lub etib, jahon chempioniga aylandi ""Jahon chempionati — 2026"" finalida Ispaniya minimal hisobda Argentinani mag‘lub etdi — 1:0. Yagona gol 106-daqiqada Ferran Torres tomonidan kiritildi. Uchrashuv to‘laqonli Ispaniyaning dominantligi ostida kechdi. Ispanlar zarbalar va to‘p nazoratda ustunlik qilishdi. Argentina uchrashuvda birorta ham golli vaziyat yaratolmadi. 90+3-daqiqada Enzo Fernandes ikkinchi sariq kartochka olib maydondan chetlatildi. Shu tariqa, ""qizil furiya""lar 2026 yildgi mundialni bor yo‘g‘i 1 ta gol o‘tkazib, chempionlik bilan yakunlashdi.","76","621","9.75","6.33","0.141","0.331","sport","football"
"sports.uz","«Barselona» sport direktori: «Bir tomonda Messi, ikkinchi tomonda — «Barselona»","https://sports.uz/news/view/barselona-sport-direktori-bir-tomonda-messi-ikkinchi-tomonda-barselona","1","«Barselona» sport direktori: «Bir tomonda Messi, ikkinchi tomonda — «Barselona» «Barselona» sport direktori Deku 19 iyul kuni bo‘lib o‘tadigan 2026 yildgi jahon chempionati finali haqida fikr bildirib, Ispaniya va Argentina terma jamoalari orasidagi uchrashuvda kimni favorit deb bilajagi haqidagi savolga javob berdi. «Leo biz uchun abadiy o‘zimizniki. Tanlash juda qiyin. Bir tomonda – Leo. U nafaqat mening do‘stim, balki «Barselona» muxlislari uchun hammasiga o‘zini bag‘ishlagan futbolchi. U – afsona. U ko‘rsatayotgan o‘yin men uchun hali ham hayratlanarli. Boshqa tomonda esa «Barselona» futbolchilari bor. Shu bois bu oson qaror emas, ertaga barchaga diqqat bilan nazar tashlaymiz. O‘ylaymanki, final juda hayajonli o‘tadi», – deya Dekuni so‘zlarini COPE manbasiga tayanib Mundo Deportivo keltiradi.","110","807","11.5","5.63","0.122","0.331","sport","football"
"sports.uz","Yulduzlar qutqara olishmadi: Angliya jahon chempionatidan Argentina­dan kim sababli chiqib ketdi","https://sports.uz/news/view/yulduzlar-qutqara-olishmadi-angliya-jahon-chempionatidan-argentina-dan-kim-sababli-chiqib-ketdi","2","DJUD BELLINGEM – 3,0. Bellingem avvalgi o‘yinlarda Angliyani necha bor qutqargan bo‘lsa, bu safar shunchaki qutqara olmadi. Undan yana bir bor yakkalikda oldinga chiqib, hal qiluvchi zarba yo‘llash kutilgandi. Lekin buni argentinaliklar ham yaxshi tushundi va unga umuman zarba berish imkonini qoldirmadi. Aksincha, «albiseleste» aynan shunday vaziyatlardan foyda ko‘rdi. Djuddan kutilgan talab juda yuqorimi? Lekin o‘zi shu darajaga o‘rgatib qo‘ygan. Bellingemning kutilgan golli paslar ko‘rsatkichi ham deyarli nolga teng – bor-yo‘g‘i 0,01. XARRI KEYN – 3,0. Keyn ham Bellingem kabi o‘ynadi – kutilgan darajada emas. Oldin chiziqda unga deyarli hech narsa tushmadi, shu bois u orqaga chekinib, chuqurroq pozitsiyadan uzatmalar berishga majbur bo‘ldi.","103","752","9.91","5.55","0.202","0.331","sport","football"
"sports.uz","Lamin Yamal final oldidan muammoga duch keldi","https://sports.uz/news/view/lamin-yamal-final-oldidan-muammoga-duch-keldi","1","Lamin Yamal final oldidan muammoga duch keldi Ispaniya terma jamoasi hujumchisi Lamin Yamal 2026 yildgi jahon chempionati finali oldidan son qismida noqulaylik sezayotganini xabar qilindi. Bu haqida ispan nashri AS ma'lumot berdi. Manbaga ko‘ra, futbolchi payshanba kuni jamoadan alohida, individual dastur asosida mashg‘ulot o‘tkazgan. Uning chap sonida maxsus bog‘lam borligi kuzatilgan. Shu bilan birga, jurnalist Alfredo Martines ma'lumotiga ko‘ra, Yamal final uchrashuvigacha to‘liq tayyor holatga kelishi kutilmoqda. Jahon chempionati finali 19 iyul kuni bo‘lib o‘tadi. Hal qiluvchi bahsda Ispaniya va Argentina terma jamoalari to‘qnash keladi. Musobaqa AQSh, Kanada va Meksika hududlarida o‘tkazilmoqda. Yamal bu turnirda shu paytgacha yetti o‘yinda maydonga tushib, bir bor gol urdi. 19 yoshli Yamal ""Barselona"" tarbiyalanuvchisi hisoblanadi.","111","850","11.9","5.91","0.084","0.332","sport","football"
"sports.uz","Trent: «Mourinьo yangi mavsumda Realga sovrinlar yutishga yordam beradi»","https://sports.uz/news/view/trent-mourin-o-yangi-mavsumda-real-ga-sovrinlar-yutishga-yordam-beradi","2","U avval ham 2010–2013 yillar orasida madriddliklarni boshqargan. O‘sha davrda «qirollik klubi» La Liga, Ispaniya kubogi va Ispaniya superkubogida g‘olib chiqqan edi.","22","165","11.5","5.57","0.13","0.332","sport","football"
"sports.uz","Bokschi qizlarimiz Osiyoni ""titratdi""","https://sports.uz/news/view/bokschi-qizlarimiz-osiyoni-titratdi","2","Ushbu yosh toifasidagi medallar taqsimoti quyidagicha: 1. Oʻzbekiston — 4-2-0 (6); 2. Qozogʻiston — 3-0-3 (6); 3. Hindiston — 2-6-0 (8); 4. Indoneziya — 1-1-0 (2); 5. Tayvan — 0-1-3 (4); 6. Yaponiya — 0-0-4 (4); 6. Vyetnam — 0-0-4 (4); 8. Qirgʻiziston — 0-0-2 (2); 9. Tailand — 0-0-1 (1); 9. Tojikiston — 0-0-1 (1); 9. Janubiy Koreya — 0-0-1 (1); 9. Moʻgʻuliston — 0-0-1 (1). Maʼlumot uchun, Jakartada shu bilan birga erkaklar oʻrtasida 19 va 23 yoshgacha boʻlgan bokschilar ishtirokidagi Osiyo chempionati ham oʻtkazilmoqda. Ushbu musobaqada final janglari payshanba, 16 iyul kuni boʻlib oʻtadi.","96","596","3.0","7.69","0.333","0.332","sport","football"
"sports.uz","Messi Maradonadan ancha o‘zib ketdi","https://sports.uz/news/view/messi-maradonadan-ancha-o-zib-ketdi","2","Messi 2022 yildgi jahon chempioni, 2014 yildgi jahon chempionati finalchisi, 2008 yildgi Olimpiada chempioni hisoblanadi. Shuningdek, u 2021 va 2024 yillarda Amerika Kubogini qo‘lga kiritgan. Afsonaviy hujumchi 8 marta ""Oltin to‘p"" sovrinini qo‘lga kiritgan yagona futbolchi sifatida ham rekordchi hisoblanadi. Jahon chempionati AQSh, Kanada va Meksika hududida o‘tkazilmoqda. Musobaqa 19 iyul kuni Argentina va Ispaniya terma jamoalari ishtirokidagi final bilan nihoyasiga yetadi.","62","481","11.8","6.47","0.051","0.334","sport","football"
"sports.uz","Mundialdan keyin Yamal va Xolandning narxi ""uchdi""","https://sports.uz/news/view/mundialdan-keyin-yamal-va-xolandning-narxi-uchdi","3","Finalda Ispaniya terma jamoasi qoʻshimcha daqiqalarda Argentinga qarshi oʻyinda 1:0 hisobida gʻalaba qozondi. Uchinchi oʻrin uchun bahsda esa Angliya terma jamoasi Fransiyani 6:4 hisobida magʻlub etdi.","26","201","12.0","7.0","0.0","0.335","sport","football"
"sports.uz","Messi Argentina terma jamoasi haqida: ""Oxirgi to‘rt yilda dunyodagi eng yaxshi jamoa. Hech kim bizga hech narsa sovg‘a qilmadi""","https://sports.uz/news/view/messi-argentina-terma-jamoasi-haqida-oxirgi-to-rt-yilda-dunyodagi-eng-yaxshi-jamoa-hech-kim-bizga-hech-narsa-sovg-a-qilmadi","1","Messi Argentina terma jamoasi haqida: ""Oxirgi to‘rt yilda dunyodagi eng yaxshi jamoa. Hech kim bizga hech narsa sovg‘a qilmadi"" Argentina terma jamoasi forvardi Lionel Messi jamoaning jahon chempionatidagi natijalari haqida fikr bildirdi. Argentina JCh–2026 finaliga yo‘l oldi. Jamoa yarim finalda Angliya terma jamoasini 2:1 hisobida mag‘lub etdi. «Odamlar bu lahzadan bahra olishda davom etsin. Bu jamoa qo‘lga kiritgan yutuqlar – aql bovar qilmas darajada. Yana bir final, biz yana jahon chempioni bo‘lish uchun qaytdik. Oxirgi to‘rt yilda biz dunyodagi eng kuchli jamoamiz, kim nima demasin. Bu natijalar tasodif emasligini ko‘rsatadi, bizga hech kim hech narsani hadya qilmadi. Jahon chempionati finaliga ikki marta chiqish – kamdan-kam jamoaga nasib etadigan yutuq, bu tarkib esa bunga erishdi», – dedi Messi.","117","815","12.2","5.4","0.123","0.335","sport","football"
"sports.uz","Rasman! ""Chelsi"" Angliyadagi eng qimmat transferni amalga oshirdi","https://sports.uz/news/view/rasman-chelsi-angliyadagi-eng-qimmat-transferni-amalga-oshirdi","1","Rasman! ""Chelsi"" Angliyadagi eng qimmat transferni amalga oshirdi «Chelsi» klubi «Aston Villa» hujumchisi Morgan Rojers bilan shartnoma imzolaganini rasmiy e’lon qildi. Bu haqida londonliklar rasmiy saytida xabar berildi. 23 yoshli futbolchi yangi jamoa bilan 2033 yilgacha mo‘ljallangan uzoq muddatli shartnoma tuzdi. - Juda ham xursandman. Men uchun «Chelsi» – Londonning eng yirik klubi, bolaligimdan havas bilan kuzatib kelgan jamoam. Yangi bosh murabbiyning loyihasi, bu yerda to‘plangan tarkib va klub tanlagan yo‘nalish meni ilhomlantiradi. Shuning uchun ham bu yerdaman va ish boshlashni sabrsizlik bilan kutyapman, – dedi Rojers imzodan so‘ng. «Aston Villa» safida Rojers 125 ta o‘yin o‘tkazib, 31 ta gol urdi va yana 29 marta golli harakatlar muallifi bo‘ldi.","109","769","12.11","5.63","0.119","0.338","sport","football"
"sports.uz","""Real"" ""Barselona"" hujumchisi Ferran Torresni kuzatmoqda","https://sports.uz/news/view/real-barselona-hujumchisi-ferran-torresni-kuzatmoqda","1","""Real"" ""Barselona"" hujumchisi Ferran Torresni kuzatmoqda ""Real Madrid"" ""Barselona"" hujumchisi Ferran Torresning kelajagini diqqat bilan kuzatib bormoqda. U Ispaniya terma jamoasi tarkibida 2026 yildgi jahon chempionati finalida g‘alabali gol muallifi bo‘lgan edi. Bu haqida L’Equipe nashri xabar berdi. Manba ma’lumotiga ko‘ra, Torres o‘zini ""Barselona""ning uzoq muddatli rejalariida ko‘rmayapti. Unga ko‘ra, klub 2027 yil yozida tugab qoladigan shartnomani uzaytirishga jiddiy qiziqish bildirmayapti. Shu bilan birga, kataloniyaliklar 26 yoshli futbolchini taxminan 50 million yevro atrofida baholamoqda. Klub shartnomani uzaytirish ehtimolini ham to‘liq rad etmayapti. 2026 yildgi jahon chempioniga PSJning qiziqishi ham hanuz saqlanib qolgan. O‘tgan mavsumda Torres barcha musobaqalar hisobga olinganda 49 ta o‘yinda maydonga tushdi.","104","836","12.22","6.2","0.073","0.34","sport","football"
"sports.uz","Mundialda porlagan to‘purarni olamiz!","https://sports.uz/news/view/mundialda-porlagan-to-purarni-olamiz","1","Mundialda porlagan to‘purarni olamiz! «Fenerbaxçe» klubi «Aston Villa» va Angliya terma jamoasi hujumchisi Olli Uotkinsni o‘z safiga qo‘shib olish imkoniyatini o‘rganmoqda. Bu haqida Sky Sports xabar berdi. Manbalarga ko‘ra, hozircha ikki klub o‘rtasida rasmiy muloqot boshlanmagan. Shu bilan birga, Angliya Premier-ligasida ishtirok etuvchi bir qator jamoalar ham Uotkinsga jiddiy qiziqish bildirmoqda. O‘tgan mavsumda Uotkins klub darajasida 55 o‘yinda maydonga tushib, 21 ta gol urdi va 5 ta golli uzatma amalga oshirdi. Transfermarkt portali ma’lumotlariga ko‘ra, hujumchining transfer bahosi 25 million yevro atrofida baholanmoqda. Uotkins 2020 yildan buyon «Aston Villa» sharafini himoya qilib kelmoqda. Ushbu jamoa safida u UEFA Yevropa Ligasi g‘olibiga aylangan. Angliya terma jamoasi bilan esa 2026 yildagi jahon chempionatida bronza medallarini qo‘lga kiritgan.","115","871","12.3","5.76","0.106","0.34","sport","football"
"sports.uz","Lisandro Martines Ispaniyaga qarshi final oldidan ijtimoiy tarmoqlarda murojaat e'lon qildi","https://sports.uz/news/view/lisandro-martines-ispaniyaga-qarshi-final-oldidan-ijtimoiy-tarmoqlarda-murojaat-e-lon-qildi","1","Lisandro Martines Ispaniyaga qarshi final oldidan ijtimoiy tarmoqlarda murojaat e'lon qildi Argentina terma jamoasi markaziy himoyachisi Lisandro Martines jahon chempionati – 2026 final bahsi oldidan Ispaniyaga qarshi o‘yin arafasida ijtimoiy tarmoqlarda murojaat e’lon qildi. «Bu jamoa – so‘z bilan ifodalash qiyin bo‘lgan ajoyib sifatlarga ega hayratlanarli tarkib. Biz barchamiz faqat oldinga intilayapmiz, terma jamoa uchun bor kuchimizni berayapmiz. Finalda ham mundialning birinchi kunidagidek bir tanu bir jon bo‘lamiz. Bu jarayonning bir bo‘lagi bo‘lish men uchun katta sharaf. Argentina, olg‘a!», – deya yozgan futbolchi. Eslatib o‘tamiz, Jahon chempionati–2026 finalida Ispaniya va Argentina terma jamoalari o‘zaro to‘qnash keladi. Bellashuv bugun, 19 iyul kuni bo‘lib o‘tadi. O‘yin boshlanishi Toshkent vaqti bilan soat 23:59 ga belgilangan.","112","852","12.0","5.76","0.125","0.341","sport","football"
"sports.uz","«PSJ» Barkolani 150 mln yevroga sotishga tayyor","https://sports.uz/news/view/psj-barkolani-150-mln-yevroga-sotishga-tayyor","2","Futbolchining klub bilan amaldagi shartnomasi 2028 yil yozigacha mo‘ljallangan. Transfermarkt portali ma'lumotlariga ko‘ra, Barkolaning bozor qiymati hozirda 70 million yevroni tashkil etadi.","22","191","11.0","7.23","0.045","0.341","sport","football"
"sports.uz","O‘zbekistonning mundialdagi ishtiroki qanday baholandi?","https://sports.uz/news/view/o-zbekistonning-mundialdagi-ishtiroki-qanday-baholandi","2","Braziliya terma jamoasi ushbu bosqichda Norvegiyaga mag‘lub bo‘ldi. — Santos va Luis Enrique uchun jon kuydirdim. Ayniqsa, Santosning o‘yinni tomosha qilish yoqimli bo‘ldi, u juda yaxshi o‘ynadi. Obunachilari ham ko‘paydi. Norvegiyaga qarshi o‘yinni ko‘rdim, u yerda u Syörlotga deyarli hech narsa qilishga imkon bermadi, — deya qo‘shimcha qildi Alip. Eslatib o‘tamiz, AQSh, Kanada va Meksika mezbonlik qilgan jahon chempionatida Abbosbek Fayzullaev tarixiy birinchi golni urdi. Eldor Shomurodovning kongoliklar darvozasiga kiritgan to‘pi guruh bosqichining eng chiroyli goli sifatida e’tirof etildi.","79","600","12.86","5.49","0.111","0.342","sport","football"
"sports.uz","""JCh-2026"". Ispaniya Fransiyani qiyinchiliksiz mag‘lub etib, finalga yo‘l oldi","https://sports.uz/news/view/jch-2026-ispaniya-frantsiyani-qiyinchiliksiz-maglub-etib-finalga-yol-oldi-15-07-2026","1","""JCh-2026"". Ispaniya Fransiyani qiyinchiliksiz mag‘lub etib, finalga yo‘l oldi ""Jahon chempionati — 2026"" yarim finalidan o‘rin olgan Frantsiya — Ispaniya bellashuvi ""qizil furiyalar"" foydasiga 2:0 hisobida o‘z nihoyasiga yetdi. Uchrashuvning 22-daqiqasida Mikel Oyarsabal penalti dan gol urib hisobni ochdi. ikkinchi gol esa, Pedro Porro hisobni 2:0 ko‘rinishiga keltirdi.","48","373","12.0","6.02","0.104","0.342","sport","football"
"sports.uz","Bellingem Messidan hayratda qoldi","https://sports.uz/news/view/bellingem-messidan-hayratda-qoldi","2","Ushbu jahon chempionatida Lionel Messi 12 ta samarali harakat (8 gol va 4 golli uzatma) bilan maydonga tushdi.","18","110","15.0","5.73","0.0","0.343","sport","football"
"sports.uz","Lionel Skaloni: ""Biz haqiqatan ham betakrorimiz""","https://sports.uz/news/view/lionel-skaloni-biz-haqiqatan-ham-betakrorimiz","1","Lionel Skaloni: ""Biz haqiqatan ham betakrorimiz"" Jahon chempionati yarim finalida Angliyani 2:1 hisobida mag‘lub etgan Argentina terma jamoasi bosh murabbiyi Lionel Skaloni o‘yindan so‘ng o‘z fikrlari bilan o‘rtoqlashdi. Uning ta’kidlashicha, bu g‘alaba nafaqat jamoa, balki butun mamlakat uchun katta quvonch olib kelgan. «Bu his-tuyg‘ularni so‘z bilan ifodalash qiyin. Bu — jamoamiz, xalqimiz uchun ulkan baxt. Futbolchilarim meni har safar qayta-qayta hayratga solishadi. Ular maydonda ko‘rsatayotgan o‘yinni ta’riflash oson emas. Biz rostdan ham o‘ziga xos jamoamiz. Shu yigitlar bizga g‘alabaga olib borayotgan yo‘lni ochib bermoqda», — dedi Skaloni. Bosh murabbiy final oldidan ham jamoa bor kuchini ishga solishini qayd etdi. «Finalda g‘alaba qozonish uchun qo‘limizdan kelgan barcha ishni qilamiz, barcha kuchimizni maydonga tashlaymiz.","112","844","12.8","5.38","0.125","0.343","sport","football"
"sports.uz","""JCh-2026"". Argentina kambek evaziga Angliyani mag‘lub etib, finalga yo‘l oldi","https://sports.uz/news/view/jch-2026-argentina-kambek-evaziga-angliyani-maglub-etib-finalga-yol-oldi-16-07-2026","1","""JCh-2026"". Argentina kambek evaziga Angliyani mag‘lub etib, finalga yo‘l oldi ""Jahon chempionati — 2026"" yarim finalidan o‘rin olgan Angliya — Argentina uchrashuvi janubiy amerikaliklar foydasiga 2:1 hisobida yakunlandi. O‘yinda birinchi bo‘lib inglizlar 55-daqiqada Gordonning goli yordamida hisobda oldinga chiqdi. Shundan so‘ng Tuxel shogirdlari butunlay himoyaga o‘tishdi va bu qaror xatoga aylandi. 86-daqiqada Enco Fernandez uzoq masofadan gol urib hisobni tenglashtirdi. Ikkinchi gol esa 90+3 daqiqada Lautaro tomonidan kiritildi. Messi ikkala golga ham assist qildi.","74","575","10.86","6.04","0.158","0.343","sport","football"
"sports.uz","Qay biringni qo‘lingdan keladi? Yamal rekord o‘rnatdi","https://sports.uz/news/view/qay-biringni-qo-lingdan-keladi-yamal-rekord-o-rnatdi","1","Qay biringni qo‘lingdan keladi? Yamal rekord o‘rnatdi Ispaniya terma jamoasi yarim himoyachisi Lamin Yamal yana bir tarixiy ko‘rsatkichga erishdi. U asosiy tarkibda maydonga tushgan jahon va Yevropa chempionatlaridagi barcha 12 uchrashuvda jamoasi bilan g‘alaba qozongan futbolchiga aylandi. Eslatib o‘tamiz, Lamin Yamal yetakchiligidagi Ispaniya terma jamoasi jahon chempionati yarim finalida Fransiyani 2:0 hisobida mag‘lub etdi. Shu tariqa Luis de la Fuente shogirdlari finalga yo‘l oldi. Hal qiluvchi bahsda ispaniyaliklar Angliya – Argentina juftligi g‘olibi bilan to‘qnash keladi. Jahon chempionati finali 19 iyul kuni bo‘lib o‘tadi. Ispaniya terma jamoasi 2010 yildan keyin tarixida ikkinchi bor jahon kubogini qo‘lga kiritish imkoniyatiga ega.","99","751","13.25","5.85","0.066","0.343","sport","football"
"sports.uz","Tramp Messining oʻyinini tahlil qildi: ""Men futbol haqida biroz bilaman""","https://sports.uz/news/view/tramp-messining-o-yinini-tahlil-qildi-men-futbol-haqida-biroz-bilaman","2","Messida yetarlicha vaqt paydo boʻldi. U toʻpga zarba berdi. Bu, men aytgan boʻlardim, idealdan taxminan chorak dyuym uzoqlikda edi. Va oʻyin shu bilan yakunlandi. Bu ajoyib edi», – dedi Tramp. Uning eslatishicha, Messi bundan oldin Jazoirga qarshi uchrashuvda ham xet-trik qayd etgan, bu esa, Tramp taʼkidlaganidek, juda kam uchraydigan holat. «Bunday ulugʻ futbolchilar shunday ishlarni qayta-qayta amalga oshiradi, deb oʻylayman. Ular tabiatan oʻziga xos isteʼdod bilan tugʻiladi. Ronalduni – shulardan biri. Bu yillar davomida u bilan tanishib oldim, u juda yaxshi inson», – deya qoʻshimcha qildi AQSh prezidenti. Tramp shuningdek Angliya terma jamoasi yetakchisi haqida ham fikr bildirdi: «Angliyada men golf oʻynagan ajoyib futbolchi bor.","105","743","9.45","5.85","0.24","0.344","sport","football"
