"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"kun.uz","126 kishi halok bo‘lgan fojia - qaroqchilar egallagan samolyot Hind okeaniga qanday qulab tushgandi?.","https://kun.uz/news/2026/07/11/126-kishi-halok-bolgan-fojia-qaroqchilar-egallagan-samolyot-hind-okeaniga-qanday-qulab-tushgandi-e93c91","1","126 kishi halok bo‘lgan fojia - qaroqchilar egallagan samolyot Hind okeaniga qanday qulab tushgandi? 1996 yilda Efiopiyadan Kot-d’Ivuarga uchayotgan samolyot Komor orollari yaqinida suvga qo‘nishga majbur bo‘ladi. Aniqrog‘i qulab tushadi. Chunki samolyotning yoqilg‘isi tugagandi. Oqibatda yuzdan oshiq odam halok bo‘ladi. Xo‘sh, Afrika g‘arbida joylashgan Kot-d’Ivuarga uchayotgan Boeing-767 Hind okeaniga qanday kelib qolgandi? 2016 yilda katta ekranlarga chiqqan “Gudzondagi mo‘jiza” filmini ko‘rgansiz. Unda filmning bosh qahramoni bo‘lgan uchuvchi nosozlik yuz bergan samolyotni Gudzon daryosiga muvaffaqiyatli qo‘ndiradi. Natijada hech kim halok bo‘lmaydi. Bu film hayotiy voqea asosida suratga olingan va haqiqatan 2009 yilda uchuvchilardan biri nosozlik yuz bergan samolyotni Gudzon daryosiga favqulodda qo‘ndiradi.","101","823","11.4","5.89","0.421","0.486"
"kun.uz","126 kishi halok bo‘lgan fojia - qaroqchilar egallagan samolyot Hind okeaniga qanday qulab tushgandi?.","https://kun.uz/news/2026/07/11/126-kishi-halok-bolgan-fojia-qaroqchilar-egallagan-samolyot-hind-okeaniga-qanday-qulab-tushgandi-e93c91","2","Biroq samolyotni suvga qo‘ndirish har doim ham muvaffaqiyatli kechavermaydi. Ayniqsa uni qaroqchilar egallab olgan va uchuvchilardan okean osha boshqa qit’aga parvoz qilishni talab qilib turgan bo‘lsa. Hozir hikoya qilmoqchi bo‘lgan hodisamiz Gudzondagi hodisadan 13 yil oldin, 1996 yilda sodir bo‘lgan. O‘shanda ekipaj komandiri samolyotni suvga majburiy tarzda qo‘ndirishga urinadi. Biroq u yerda Gudzondagi mo‘jiza sodir bo‘lmaydi. Katta tezlikda suvga urilgan samolyot bo‘laklanib ketadi. Oqibatda uchuvchilar bilan birga 100 ga yaqin yo‘lovchi, shuningdek, samolyotni egallab olgan qaroqchilar ham halok bo‘ladi. Qaroqchilar egallab olgan Boeing-767 1996 yil 23 noyabr. Ethiopian Airlines aviakompaniyasiga qarashli Boeing-767 samolyoti Efiopiya poytaxti Addis-Abebadan Kot-d’Ivuarning Abidjan shahri tomon parvoz qilish uchun havoga ko‘tariladi.","105","851","12.89","6.0","0.336","0.487"
"gazeta.uz","Тошкентда ички кўчада Tracker босиб кетган 6 ёшли бола ҳалок бўлди","https://www.gazeta.uz/uz/2026/07/12/yth/","2","У болани қочишига қарамасдан, устидан тўғридан-тўғри уриб, босиб кетяпти. Иккита ғилдираги билан ҳам босиб ўтяпти. Мен ўйлайман, бу аёл умуман рулга қарамаган, йўлига қарамаган», — дейди у. Олинган жароҳатлар оқибатида 6 ёшли бола воқеа жойида ҳалок бўлган. Бола шифохонага олиб борилганида ҳамширалар унинг вафот этиб бўлганини айтган. Шунингдек, маҳаллий аҳоли ушбу ҳудудда яқин атрофда болалар ўйин майдончаси йўқлиги сабабли болалар доимий равишда кўчада ўйнашга мажбур бўлишаётганини таъкидлаган. «Болалар ҳар доим шу кўчада ўйнаб юришади. Ўйингоҳ умуман йўқ. Ўзи олдин, биринчи ўйингоҳ анави ёқдаги бўш жой эди, мана бу ерлар қурилиш бўлишидан олдин. Ўша ерда қурилмоқчи бўлишганди, лекин ўйингоҳ қурилмай қолиб кетди.","101","724","10.0","6.0","0.49","0.487"
"uza.uz","Jud Bellingem Tuxelning tanqidiga javob berdi","https://uza.uz/uz/posts/jud-bellingem-tuxelning-tanqidiga-javob-berdi_881726","2","Bellingem Norvegiyaga qarshi uchrashuvda dubl muallifiga aylandi va Angliyani JCH–2026 yarim finaliga olib chiqdi. Endi inglizlar Argentinaga qarshi maydonga tushadi.","20","166","10.0","7.0","0.4","0.49"
"uza.uz","I Халқаро ислом цивилизацияси форуми: Янги Ўзбекистоннинг янги қадами","https://uza.uz/uz/posts/i-halqaro-islom-civilizaciyasi-forumi-yangi-ozbekistonning-yangi-qadami_881688","15","Форум давомида хорижлик олимлар томонидан ҳам айнан шу жиҳат алоҳида эътироф этилди. Улар Ўзбекистонни бой тарихий меросга эга мамлакат сифатидагина эмас, балки уни илмий асосда ўрганиш ва бутун инсоният манфаати йўлида тарғиб қилаётган давлат сифатида баҳоладилар. Рустам ЖАББОРОВ, Филология фанлари бўйича фалсафа доктори. ЎзА","44","328","11.0","6.36","0.409","0.49"
"gazeta.uz","Зарафшон дарёсида 3 нафар вояга етмаган бола чўкиб кетди","https://www.gazeta.uz/uz/2026/07/10/zarafshon/","1","Навоий вилоятида Зарафшон дарёсига чўкиб кетган 3 нафар вояга етмаган боланинг жасади қутқарувчилар томонидан топилди. Бу ҳақда вилоят ФВБ ахборот хизмати хабар қилди. Маълум қилинишича, 8 июль куни соат 13:50 да Навоий вилояти Фавқулодда вазиятлар бошқармасига Кармана тумани «Катта масжид» МФЙ ҳудудидан оқиб ўтувчи Зарафшон дарёсида 3 нафар вояга етмаган бола чўмилиш учун бориб, эҳтиётсизлик оқибатида чўкиб кетгани ҳақида хабар келиб тушган. Ҳодиса жойига ФВБ раҳбарияти, Махсус қутқарув отряди ғаввослари, қутқарувчилар ҳамда тегишли хизматлар жалб қилинган. Олиб борилган қидирув-қутқарув ишлари натижасида 10 июль куни уч нафар боланинг жасади Зарафшон дарёсининг Кармана тумани ҳудудидан оқиб ўтувчи қисмида қутқарувчилар томонидан топилди. Kun.uz ўз манбасига таяниб хабар беришича, вафот этганлар 2008 йилда туғилган Ж.С., 2012 йилда туғилган Ж.С. ҳамда 2010 йилда туғилган О.Т. бўлган. Уларнинг иккиси ака-ука экани айтилмоқда.","126","939","8.86","6.19","0.54","0.49"
"kun.uz","O‘zbekistonda ish joyidagi baxtsiz hodisalar oqibatida olti oyda 140 nafarga yaqin inson vafot etdi.","https://kun.uz/news/2026/07/11/ozbekistonda-ish-joyidagi-baxtsiz-hodisalar-oqibatida-olti-oyda-140-nafarga-yaqin-inson-vafot-etdi-cb4aff","1","O‘zbekistonda ish joyidagi baxtsiz hodisalar oqibatida olti oyda 140 nafarga yaqin inson vafot etdi O‘tgan olti oy davomida 447ta baxtsiz hodisa sodir bo‘lgan. Eng ko‘p baxtsiz hodisalar sanoat (144 ta) va qurilish (127 ta) sohalarida yuz bergan. Davlat mehnat inspeksiyasi 2026 yilning 1-yarim yilida mehnat faoliyati bilan bog‘liq baxtsiz hodisalar statistikasini e’lon qildi. Qayd etilishicha, o‘tgan olti oy davomida 447ta baxtsiz hodisa sodir bo‘lgan. Ularning 21 tasi guruhiy, 311 tasi og‘ir oqibatli, 113 tasi esa o‘lim bilan yakunlangan. Baxtsiz hodisalar oqibatida 494 nafar fuqaro jabrlangan bo‘lib, ulardan 337 nafari og‘ir, 20 nafari yengil tan jarohati olgan, 137 nafari esa halok bo‘lgan.","101","702","17.17","5.17","0.204","0.491"
"kun.uz","Argentina ham yarimfinalga chiqdi.","https://kun.uz/news/2026/07/12/argentina-ham-yarimfinalga-chiqdi","1","Argentina ham yarimfinalga chiqdi Shveytsariya asosiy vaqtda 10 kishi bo‘lib durang hisobni ushlab qoldi, ammo qo‘shimcha bo‘limlarda ikki gol o‘tkazib yubordi. Argentina – Shveytsariya 3:1 Gollar: Makallister, 10 (1:0). Ndoy, 67 (1:1). Alvares, 112 (2:1). L. Martines, 120+1 (3:1) Argentina: E. Martines, L. Martines, Romero (Otamendi, 106), Talyafiko (Gonsales, 78), Molina (Montiel, 85), Paredes (Lopes, 110), Fernandes (Almada, 91), Makallister, de Paul (L. Martines, 85), Alvares, Messi Shveytsariya: Kobel, Elvedi, Akanji, Rodriges (Eray Jyemert, 90), Zakariyo (Yashari, 96), Froyler (Vargas, 115), Jaka, Rider (Muhaym, 86), Ndoy (Vidmer, 86), Sou (Amduni, 86), Embolo Ogohlantirishlar: Almada, 97. L. Martines, 98. Lopes, 114 – Embolo, 44 Chetlatish: Embolo, 72 (ikkinchi sariq) JCh chorakfinalining Argentina va Shveytsariya milliy jamoalari o‘rtasida kechgan so‘nggi bahsi ham dramatik tarzda kechdi.","123","909","8.33","6.19","0.59","0.496"
"kun.uz","Angliya-Norvegiya bahsi boshlanish vaqti kechiktirilishi mumkin.","https://kun.uz/news/2026/07/11/angliya-norvegiya-bahsi-boshlanish-vaqti-kechiktirilishi-mumkin-a97169","2","Ko‘proq suv iching, yengil kiyimlar kiying, kunning eng issiq paytida ko‘chada kamroq yuring va imkon bo‘lsa vaqtingizni konditsionerli xonada o‘tkazing”, deyiladi ogohlantirishda. Professional futbolchilar manfaatlarini himoya qiluvchi FIFPRO tashkiloti havo harorati 28 darajadan yuqori bo‘lgan taqdirda matchlarni ko‘chirishni tavsiya qiladi. Daily Mail Sport nashrining aniqlik kiritishicha, hozircha bugungi o‘yin vaqtini ko‘chirish rejalashtirilmayapti. Angliya va Meksika milliy jamoalari o‘rtasidagi nimchorak final bahsi ob-havoning yomonlashuvi sababli bir soat keyin boshlangandi Mavzuga oid 08:16 / 09.06.2026 Norvegiya dunyodagi eng chuqur suvosti tunnelini qurmoqda 08:59 / 28.05.2026 Norvegiya Fransiyaning yadroviy “qalqoni”ga qo‘shildi 21:19 / 16.05.2026 Abduqodir Husanov «Manchester Siti» bilan yana bir sovrinni qo‘lga kiritdi 10:35 / 25.04.2026","104","865","8.67","6.46","0.548","0.497"
"kun.uz","Sergelida ko‘p qavatli turarjoy qurilishi to‘xtatildi.","https://kun.uz/news/2026/07/11/sergelida-kop-qavatli-turarjoy-qurilishi-toxtatildi-5361f4","1","Sergelida ko‘p qavatli turarjoy qurilishi to‘xtatildi Obektning bir nechta qismlarida bajarilgan temir-beton o‘zaklar sifatsiz hamda loyiha talablariga muvofiq bo‘lmagan holda bitkazilgani ma’lum bo‘ldi. Toshkent shahri hududidagi qurilish obektlarida o‘tkazilgan nazorat tadbirlari davomida Sergeli tumanida qurilayotgan ko‘p qavatli turarjoy obektida qurilish materiallarini saqlash qoidalari buzilganligi, qurilish maydoni va uning atrofi tez yonuvchan chiqindilardan tozalanmaganligi aniqlandi. Bundan tashqari, obektning bir nechta qismlarida bajarilgan temir-beton o‘zaklar sifatsiz hamda loyiha talablariga muvofiq bo‘lmagan holda bitkazilgani ma’lum bo‘ldi va obektdagi barcha turdagi qurilish-montaj ishlari to‘xtatildi. Mas’ullarga qoidabuzarliklarni bartaraf etish bo‘yicha bajarilishi majburiy bo‘lgan yozma ko‘rsatmalar berildi. Loyiha talablariga muvofiq bo‘lmagan ishlarni buzdirish boshlandi. Mavzuga oid 19:01 / 11.07.2026 Uy qurilishiga ulush kiritgan shaxslarning mablag‘larini himoya qilish bo‘yicha qonun loyihasi tayyorlandi 08:40 / 10.07.2026 1000 metrli Jeddah Tower: bosh muhandis eng qiyin vazifani ochiqladi 23:09 / 04.07.2026 Zarafshon daryosi “chegaradan chiqdi”: temiryo‘l loyihasida bu hisobga olinmaganmi? 17:57 / 04.07.2026","143","1256","10.27","6.56","0.455","0.497"
"uza.uz","Англия ва Аргентина ярим финалда: мундиалнинг энг кутилган тўқнашувларидан бири олдидан","https://uza.uz/uz/posts/angliya-va-argentina-yarim-finalda-mundialning-eng-kutilgan-toqnashuvlaridan-biri-oldidan_881736","3","Дарвоқе, мазкур баҳс Лионель Месси учун ҳам тарихий аҳамият касб этди. Макаллистернинг голида ассист муаллифи бўлган тажрибали ҳужумчи жаҳон чемпионатлари тарихидаги 10-голли узатмасини амалга оширди ва ушбу натижага эришган илк футболчига айланди. Шунингдек, Месси 21 та гол билан мундиаллар тарихидаги энг яхши тўпурар бўлиб турибди. Швейцария эса турнирни муносиб тарзда якунлади. Жамоа 1954 йилдан буён Жаҳон чемпионатидаги энг яхши натижасини такрорлаб, чорак финалгача етиб келди. Шу тариқа, мундиалнинг яна бир ярим финалида Англия ва Аргентина терма жамоалари ўзаро куч синашади. Баҳс мамлакатимиз вақти билан 16 июль куни соат 00:00 да старт олади. Жавоҳир Тошхўжаев, ЎзА","95","680","11.38","6.13","0.44","0.498"
"uza.uz","56-Халқаро физика олимпиадаси: Тарихий натижа қайд этилди","https://uza.uz/uz/posts/56-halqaro-fizika-olimpiadasi-tarixiy-natizha-qayd-etildi_881669","2","Терма жамоамиз аъзолари ушбу олимпиадада илк кумуш медалини қўлга киритиб, ўз иштироки тарихидаги энг юқори кўрсаткични қайд этди. Халқаро физика олимпиадаси (IPhO) бу нафақат мураккаб назарий ва экспериментал масалаларни ечиш, балки халқаро миқёсда билим ва тажриба алмашиш имкониятидир. Н.Усмонова, ЎзА","40","304","10.25","6.27","0.488","0.498"
"gazeta.uz","Хомашё импорти чеклангани «Ўзбекнефтгаз»нинг дизель ва мазут ишлаб чиқариш режаларига таъсир қилди","https://www.gazeta.uz/uz/2026/07/10/diesel-fuel/","5","Олти ой ичида 283 минг тонна дизель ёнилғиси импорт қилинди, бу ўтган йилгига нисбатан 18,7 фоизга кам. Июнь ойида дизель ёнилғисининг физик импорти 2800 тоннагача камайди — бу ўтган йилнинг июнь ойига (51,8 минг тонна) қараганда 18,7 баравар камдир. Таққослаш учун: май ойида 42,7 минг тонна, апрелда эса 39,5 минг тонна импорт қилинган. Январь-май ойларида 476,4 минг тонна дизель ёнилғиси ишлаб чиқарилган — бу ўтган йилнинг шу даврига нисбатан 7,9 фоизга кўп. Май ойида ишлаб чиқариш ҳажми 95,4 минг тоннани ташкил этиб, йиллик ҳисобда 17,8 фоизга камайди.","87","560","15.0","5.56","0.307","0.499"
"kun.uz","126 kishi halok bo‘lgan fojia - qaroqchilar egallagan samolyot Hind okeaniga qanday qulab tushgandi?.","https://kun.uz/news/2026/07/11/126-kishi-halok-bolgan-fojia-qaroqchilar-egallagan-samolyot-hind-okeaniga-qanday-qulab-tushgandi-e93c91","7","Shundan so‘ng qaroqchilar Avstraliyagacha uchib borib bo‘lmasligini anglab yetadi. Oradan biroz o‘tgach samolyotdagi dvigatellarning biri o‘chadi va Boeing-767 pastlay boshlaydi. Qaroqchilar vaziyatni muhokama qilish uchun kabina eshigidan chiqadi. Paytdan foydalangan uchuvchi yo‘lovchilarga murojaat qilib vaziyatni aytadi. “Xonimlar va janoblar, men ekipaj komandiriman. Samolyotda yoqilg‘i tugab qoldi. Bitta dvigatel ishlamayapti va biz favqulodda qo‘nishga tayyorgarlik ko‘ryapmiz. Men barcha yo‘lovchilardan samolyotni egallab olgan qaroqchilarga reaksiya qilishlaringni so‘rayman”, deydi u. Bitta dvigatel o‘chgach ekipaj komandiri samolyotdagi avtopilotni yoqadi. Biroq qaroqchilardan biri uni o‘chirib qo‘yadi. Ekipaj komandirining ogohlantirishidan so‘ng yo‘lovchilar qutqaruv nimchalarini kiyib, kislorod ballonchalarini qo‘lga olishadi. Samolyot pastga sho‘ng‘ishda davom etadi. Birozdan so‘ng Boeing-767 okean ustida 45 metr balandlikda soatiga 370 km tezlikda ucha boshlaydi.","112","990","9.92","6.43","0.496","0.5"
"gazeta.uz","Хонадонлар бироз қимматлади, ипотека эса ўсмоқда. Ўзбекистон уй-жой бозоридаги вазият қандай?","https://www.gazeta.uz/uz/2026/07/10/real-estate/","1","2026 йилнинг биринчи чорагида Ўзбекистонда 110,1 мингта кўчмас мулк олди-сотди шартномаси тузилди. Бу ўтган йилнинг шу даврига нисбатан 48,4 фоизга кўп, дея сўз боради Марказий банкнинг кўчмас мулк бозори шарҳида. Январь-март ойларида битимлар сони энг юқори ўсиши Сирдарё вилоятида (67 фоизга), Тошкент шаҳрида (64 фоизга), Андижон (56 фоизга) ва Навоий вилоятида (52 фоизга) қайд этилди. Уч ой ичида пойтахтда жами 32,8 мингта битим расмийлаштирилди. Бу мамлакатдаги умумий ҳажмнинг қарийб 30 фоизини ташкил этади. Тошкент вилоятида 9971 та, Фарғонада 8529 та, Самарқандда 8219 та, Андижонда эса 7125 та битим тузилган. Айниқса, март ойида фаоллик жуда юқори бўлди: ушбу ойда 47,3 мингта битим рўйхатга олинди, бу ўтган йилнинг шу даврига нисбатан 2,1 баравар кўпдир.","112","769","14.14","5.88","0.323","0.5"
