"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"kun.uz","“Och qolmaslik uchun vayner bo‘ldik” – “Turtki” podkastida bir dard birlashtirgan uchlik.","https://kun.uz/news/2026/07/11/och-qolmaslik-uchun-vayner-boldik-turtki-podkastida-bir-dard-birlashtirgan-uchlik","6","Voy, opa, sizning muxlisingizman dedi keyin. Voy, aylanay dedim-da, keyin, Shahzoda, ssenariy yozasan-ku, bizga o‘t deb, shunaqa qilib birlashib ketdik.” – deb xotiralarni esladi Fotima Nazarova. “Biz dori reklama qilmaymiz” Jamoadan reklamalarni saralash masalasida o‘z munosabatlarini so‘radik. Shu narsa ma’lum bo‘ldiki, ular 3 turdagi reklamalarni ommaga e’lon qilishmas ekan. “Biz dorini hech qachon reklama qilmaymiz. Umuman olmaymiz dori reklamasini. Keyin klinikalarni reklama qilmaymiz. Sababchi bo‘lib qolishdan qo‘rqamiz. Chunki hammani organizmi har xil. Eng oxirgisi qurilishlarni o‘ylab qilamiz, qilsak agar. Qarg‘ishga qolmaylik deb qurilishni ham o‘ylab ko‘ramiz.” “Rizqimiz albatta keladi”... Hech o‘ylab ko‘rganmisizlar, YouTube, Instagram platformasi bor hozir. Agar shu platformalarga cheklovlar bo‘lib qolsa yoki to‘xtatilsa yoki yo‘qolib qolsa-da.","108","869","8.4","5.59","0.437","0.433"
"kun.uz","Piskentda dalahovlida giyohvandlik o‘simliklarini yetishtirayotgan shaxs fosh bo‘ldi.","https://kun.uz/news/2026/07/11/piskentda-dalahovlida-giyohvandlik-osimliklarini-yetishtirayotgan-shaxs-fosh-boldi-d41076","1","Piskentda dalahovlida giyohvandlik o‘simliklarini yetishtirayotgan shaxs fosh bo‘ldi U uyining yuqori qavati va tom qismida tarkibida giyohvandlik vositasi bo‘lgan o‘simliklarni yetishtirib kelgan. Toshkent viloyati Piskent tumanidagi Bog‘dorchilik-uzumchilik shirkati hududida mavjud dalahovlilar, hududiy profilaktika inspektori va tezkor xodimlar tomonidan nazorat tartibida o‘rganildi. O‘rganish davomida xonadonlardan birida yashovchi fuqaro S.T. uyining yuqori qavati va tom qismida tarkibida giyohvandlik vositasi bo‘lgan o‘simliklarni yetishtirib kelayotganligi aniqlandi. Mazkur holat yuzasidan tuman IIB tomonidan unga nisbatan jinoyat ishi qo‘zg‘atilib, tergov harakatlari olib borilmoqda. Mavzuga oid 09:50 / 12.06.2026 Ichki kiyimga yashirilgan giyohvandlik moddasi saqlovchi kapsulalar aniqlandi 11:40 / 08.06.2026 Toshkent va Xorazmda yirik giyohvandlik savdosiga chek qo‘yildi 16:45 / 16.03.2026 Xizmat burchini bajarayotib vafot etgan bekobodlik xodimga ham uy beriladimi? 20:38 / 25.02.2026","117","1008","7.44","6.77","0.37","0.433"
"kun.uz","O‘zbekistonda ish joyidagi baxtsiz hodisalar oqibatida olti oyda 140 nafarga yaqin inson vafot etdi.","https://kun.uz/news/2026/07/11/ozbekistonda-ish-joyidagi-baxtsiz-hodisalar-oqibatida-olti-oyda-140-nafarga-yaqin-inson-vafot-etdi-cb4aff","3","Mavzuga oid 20:23 / 15.06.2026 Braziliyadagi attraksionda ayol 40 metr balandlikdan xavfsizlik arqonisiz otib yuborildi 20:00 / 05.06.2026 To‘rt bolaning “boshini yegan” elektromopedmi yoki?.. - Paxtachidagi fojia tafsilotlari 18:02 / 02.06.2026 Tojikistonda O‘zbekistondan keltirilgan havo shari quladi va odamlar jarohat oldi 11:09 / 02.06.2026","44","346","3.2","7.16","0.562","0.435"
"wikipedia","Diorit","https://uz.wikipedia.org/wiki/Diorit","1","Diorit (yunoncha: diorizo — ajrataman, farq qilaman) — oʻrta asosli (SiO2 55—65%) magmatik togʻ jinsi. Aksessor minerallardan apatit, sirkon, ortit, turmalin, sfen qatnashadi. Kvarsli, kvarseiz, rogovaya obmankali, avgit va biotitli turlari mavjud. Rangi kulrangdan yashilsimon — kulranggacha. D. kam tarqalgan va odatda granit, granodiorit, baʼzan boshqa jinslar bilan birga uchraydi. Bulardan tashqari D. shtok, yertomir, lakkolit va b. intruziv massivlar shaklida ham uchraydi. D.dan turli xil yoʻl toshlari tayyorlanadi. Yaxshi jilolanadigan, rango-rang turlari imoratlarning poydevorlarini bezashda, turli vazalar tayyorlashda, arxitektura va haykaltaroshlikda qoʻllanadi. Qad. Misr va Mesopotamiyada D.dan turli haykallar ishlangan. Toshkent metrosining koʻp joylarida D. ishlatilgan. Oʻzbekistonda Qurama, Chatqol, Nurota, Molguzar va b. togʻlarda tarqalgan. D. bilan temir, mis, oltin konlari genetik bogʻliq (Ural, Sibir, Qozogʻiston).","117","944","5.52","6.61","0.5","0.437"
"wikipedia","Hikoya","https://uz.wikipedia.org/wiki/Hikoya","1","Hikoya – badiiy adabiyotda kichik epik janr, hayot hodisalari ixcham ifoda etiladigan nasriy asar. Jahon adabiyotida hikoya qadim anʼanalarga ega. Oʻtmishda hikoya folklor asarlari tarkibida bayon unsuri boʻlib ishtirok etgan. Mustaqil janr sifatida faqat yozma adabiyotda shakllangan. Yevropa adabiyotida hikoyachilikning rivojlanishiga italyan yozuvchisi Bokachcho „Dekameron“ asari bilan katta hissa qoʻshgan. Asarda 7 qiz va 3 yigitning 10 kun davomida aytgan 100 ta hikoyasi berilgan.Gi de Mopassan (fransuz), OʼGenri (amerikalik), A. P. Chexov (rus), A.Qodiriy, Choʻlpon (oʻzbek) hikoya janrining asoschilari hisoblanadi. Yevropa adabiyotida hikoya novella deb ham ataladi. Oʻzbek adabiyotida hikoya juda qadimdan boshlangan. Ilk yozma adabiy yodgorliklar – Kultegin va Toʻnyuquq bitiktoshlarida bayon qilingan voqealar ishtirok etuvchilar tomonidan hikoya qilingan.","110","872","8.15","6.85","0.34","0.438"
"wikipedia","Abu Rayhon Beruniy","https://uz.wikipedia.org/wiki/Abu_Rayhon_Beruniy","16","Beruniy aytgan amallarni bajarganda l=2pR ni aylana uzunligini hisoblash mumkin. Bunda 22/7=3,14… ni ifodalaydi. Shunday qilib, Beruniy shaxsan oʻzi bir qancha shaharlarning geografik kengliklarini hisobladi. Masalan, Gʻaznaning kengligi 330 351, Kandaniki 330 551, Dumpurniki 340 201. Uning hisoblashiga koʻra, Buxoro shahrining kengligi 390 201 deb topilgan. Hozirgi kunda bu qiymat 390 461 dir. Demak, bu Beruniy hisobidan faqat 00 261ga farq qiladi. Xullas, buyuk bobomiz Abu Rayhon Beruniyning ilmiy va madaniy merosini oʻrganish, uni oʻquvchi va talabalarga yetkazish azaliy qadriyatlarimiz sirasiga kiradi. Abu Rayhon Muhammad ibn Ahmad Beruniy oʻrta asrlarning buyuk qomusiy olimlaridan edi. Uning buyukligi oʻsha davrning deyarli barcha fanlariga qoʻshgan betakror ilmiy merosida namoyon boʻladi.","107","805","9.6","6.6","0.292","0.439"
"uza.uz","Шахмат: Афруза Ҳамдамова Бибисара Ассаубаева билан куч синашди","https://uza.uz/uz/posts/shaxmat-afruza-hamdamova-bibisara-assaubaeva-bilan-kuch-sinashdi_881678","2","Ушбу натижадан кейин Б.Ассаубаева ғолиблик йўлидаги баҳсларни давом эттирадиган бўлди. Ҳамдамова эса мағлуб бўлганлар гуруҳида дона суришга киришади. Эслатиб ўтамиз, мусобақаларда энг кўп очко жамғарган иштирокчи кейинги босқичга йўл олади. “Women’s Speed Chess Championship 2026” турнири 30 июлга қадар онлайн тарзда давом этади. Т.Рўзиев, ЎзА","45","344","6.57","6.15","0.5","0.44"
"kun.uz","Xitoy Starlink sun’iy yo‘ldoshlarini ishdan chiqaruvchi qurolini namoyish etdi.","https://kun.uz/news/2026/07/12/xitoy-starlink-suniy-yoldoshlarini-ishdan-chiqaruvchi-qurolini-namoyish-etdi-53a485","2","Qayd etilishicha, yangi qurol innovatsion litiy-ionli kondensatorlar tufayli bir lahzada ishga tushishi va 40 daraja sovuqda ham to‘xtovsiz ishlashi mumkin. Mavzuga oid 20:21 / 10.07.2026 «Xitoy - Qirg‘iziston - O‘zbekiston» temiryo‘li qurilishi faol bosqichga o‘tdi 17:52 / 10.07.2026 Shavkat Mirziyoyev Xitoydagi fojiali hodisalar yuzasidan Si Jinpingga hamdardlik yo‘lladi 17:31 / 10.07.2026 Xitoy muvaffaqiyatli raketa parvozidan keyin uning busterini qaytarib oldi 11:50 / 10.07.2026","63","488","5.5","6.31","0.545","0.441"
"kun.uz","O‘zbekistondagi 200dan ortiq suv havzalarining nomlari o‘zgardi.","https://kun.uz/news/2026/07/11/ozbekistondagi-200dan-ortiq-suv-havzalarining-nomlari-ozgardi-bb5d30","2","Shuningdek, vazirlik Qoraqalpog‘iston Respublikasi Vazirlar Kengashi va viloyatlar hokimliklari, Turizm qo‘mitasi, “O‘zbekbaliqsanoat” uyushmasi bilan birgalikda daryolar, soylar, ko‘llar, buloqlar va sharsharalarda o‘rnatilgan peshlavhalar hamda axborot ko‘rsatkichlaridagi yozuvlarning davlat tili qoidalari va me’yorlariga muvofiq lotin yozuviga asoslangan o‘zbek alifbosida yozilishini ta’minlaydi. Mavzuga oid 13:43 / 04.08.2020 To‘lqinlar uchrashganda: yondosh, lekin qo‘shilmaydigan suv havzalari (fotogalereya) 22:07 / 17.01.2018 BMT: Yer yuzida ichki chuchuk suv havzalarining 70 foizi yo‘q bo‘lib ketgan 20:59 / 31.08.2017 Yoz mavsumida Toshkent viloyatidagi suv havzalari va daryolarda 40 dan ko‘proq odam cho‘kib ketdi 20:50 / 01.03.2017","88","749","8.9","6.35","0.36","0.441"
"wikipedia","Amritsar","https://uz.wikipedia.org/wiki/Amritsar","1","Amritsar — Hindistonning shimolidagi Panjob shtatining eng katta shahri va temir yoʻl tuguni. Aholisi 709 ming kishi (1991). Eng muhim savdo va sano-at (asosan toʻqimachilik va oziq-ovqat) markazi. Jun, ip va ipak gazlamalar ishlab chiqarish, gilam toʻqishda mashhur. Mashina-sozlik, kimyo sanoati korxonalari bor. Metall, suyak, koʻndan har xil buyumlar yasaladi. A. 1577-yilda muqaddas „Obihayot koʻli“ (sanskrit tilida „Amrita-Saras“) atrofida sekhlarning toʻrtinchi gurusi Ram Das tomonidan barpo etilib, sekhlarning muqaddas shahri, tarixiy, diniy va madaniy markazita aylangan. A.da XVI-XVII-asrlarda qurilgan „Oltin ibodatxona“- sekhlarning muqaddas obi-dasi bor (1761-yilda vayron boʻlgan, soʻng qayta tiklangan). Shahar XIX-asrda Ranjit Singh davlati tarkibida boʻlgan. 1849-yilda inglizlar bosib olgan. Hindiston mustaqillikka erishgunga qadar mustamlaka tarkibida boʻlgan.","109","883","8.85","6.15","0.391","0.443"
"wikipedia","Leonid Abalkin","https://uz.wikipedia.org/wiki/Leonid_Abalkin","2","Turmush oʻrtogʻi — Anna Vartanovna Abalkina (22.01.1931-17.05.2017). Farzandlari: Ivan (tugʻ. 1953) va Irina (tugʻ. 1961), iqtisodchi boʻlishgan. KPSSning XIX Butunittifoq konferensiyasida (1988) ommalashgan tezlashtirish konsepsiyasini tanqid qilib chiqdi: uning nuqtayi nazariga koʻra, mamlakat iqtisodiyoti iqtisodiy oʻsish sur’atlarini oshirishdan koʻra koʻproq tarkibiy qayta qurishga muhtoj edi. Qayta qurishni sotsializmni rivojlantirish va takomillashtirish mexanizmi deb hisobladi. Konferensiyada u M. S. Gorbachyovning partiya va davlat lavozimlarini birlashtirish amaliyotini joriy etish taklifini shubha ostiga oldi. 1989-yilda KPSSdan SSSR xalq deputati etib saylangan, ammo oʻsha yilning avgust oyida Vazirlar Kengashi raisining oʻrinbosari etib tayinlanganidan soʻng deputatlik vakolatlaridan voz kechgan. 1989—1990-yillarda SSSR Ministrlar Soveti Raisining oʻrinbosari. 1990-1991-yillarda KPSS Markaziy Qoʻmitasi aʼzosi.","105","936","6.31","7.4","0.406","0.445"
"wikipedia","Burgut","https://uz.wikipedia.org/wiki/Burgut","1","Burgut — yirik, chaqqon va kuchli. Tanasining uzunligi 95 sm gacha. Qanoti 62—72 sm, yoyganda 2 m ga yetadi. Burgutlarning koʻzlari juda kuchli. Burgutning koʻrish keskinligi odamlarnikidan 8 baravar yuqori. Pat rangi toʻq qoʻngʻir, boshi malla rangda. Burgut Amerikada keng tarqalgan. Togʻ va choʻllarning odam yashamaydigan uzoq joylarida, qoyalar orasida, saksovulzorlarda uchraydi. Odatda, bir-biriga yaqin 2—3 uyasi boʻlib, bittasidan foydalanadi. Xira oq va qoʻngʻir xollar bilan qoplangan 1—2 ta tuxum qoʻyadi. Burgut parrandalar (kaklik, dudoq), yumronqoziq, toshbaqa, quyon va boshqa hayvonlar bilan oziqlanadi. Oʻrta Osiyoda Burgutning yosh joʻjasini qoʻlga oʻrgatishadi. Voyaga yetganida uni quyon, tulki va hatto boʻri oviga olib chiqishadi.","101","753","7.31","6.41","0.453","0.445"
"wikipedia","1498-sonli „Moskva xalqaro maktabi“","https://uz.wikipedia.org/wiki/1498-sonli_„Moskva_xalqaro_maktabi“","1","1498-sonli „Moskva xalqaro maktabi“ — Moskvaning gʻarbiy maʼmuriy okrugi, Ramenki tumanida joylashgan. Maktab manzili: Michurinskiy prospekti, 23-uy. Maktabda umumtaʼlim fanlari oʻqitiladi. 1994-yilda ingliz tili chuqurlashtirilgan dastur boʻyicha oʻqitiladigan 1498-sonli taʼlim markazi tashkil etilgan. Dastlab, ushbu davlat taʼlim muassasasi 1198-sonli umumiy oʻrta maktabi edi. 2009-yildan esa „Moskva xalqaro maktabi“ kontseptsiyasini amalga oshira boshladi. Shuningdek, chizmachilik fanini oʻrgatishga ham katta eʼtibor beriladi. Maktabda turli tadbirlar oʻtkaziladi. 2010, 2011 va 2012-yillarda 1498-sonli taʼlim markazida rasm chizish boʻyicha xalqaro musobaqa oʻtkazildi. 2010-yil bahorida maktabda ilmiy-texnika ijodiyoti va yoshlar tashabbusi festivali boʻlib oʻtdi. 2010-yil noyabr oyida 1498-sonli maktab markaziy idorasida xattotlik boʻyicha mahorat darsi boʻlib oʻtdi. 1498-sonli taʼlim markazining markaziy binosida, 2011-yil noyabr oyida eʼlon qilingan Moskva shahrining eng yaxshi maktablari reytingida 261-oʻrinni egallagan.","119","1043","9.75","7.05","0.265","0.447"
"wikipedia","Buyrak","https://uz.wikipedia.org/wiki/Buyrak","17","Bu davrlarda poʻstloq modda qalinligi 4-marta, magʻiz moddasi esa faqat 2-marta kattalashadi. Yogʻ pardasi bolalikning birinchi davrida paydo boʻlib, 7 yoshda yaxshi bilinadi. Fibroz pardasi 5 yoshda yaxshi bilinib, 10-14 yoshlarda kattalarnikiga oʻxshab qoladi. Yoshga qarab buyrakning joylashishi ham oʻzgaradi. Umurtqalar tez oʻsgani uchun birinchi yilning oxirida uning yuqori uchi XII umurtqa tanasining oʻrtasida boʻlsa, pastki uchi yarim umurtqa yuqori joylashadi. 7 yoshdan soʻng buyrakning umurtqa pogʻonasiga nisbati kattalarnikiga oʻxshab qoladi. Yangi tugʻilgan bola buyrak jomi keng, ampula shaklida boʻlib, koʻpincha buyrak tashqarisida joylashadi. U 3 yoshlarda buyrak toʻqimasi ichiga kiradi.","91","708","10.75","6.87","0.233","0.448"
"gazeta.uz","Хонадонлар бироз қимматлади, ипотека эса ўсмоқда. Ўзбекистон уй-жой бозоридаги вазият қандай?","https://www.gazeta.uz/uz/2026/07/10/real-estate/","3","Бу ўтган йилга нисбатан 29 фоизга кўп. Таққослаш учун, 2025 йилнинг биринчи чорагида банклар томонидан тахминан 4,5 трлн сўмлик ипотека кредитлари берилган эди. Уй-жойга бўлган талабни, шунингдек, аҳоли реал даромадларининг ўсиши ҳам қўллаб-қувватлади. Чорак якунларига кўра, ўсиш суръатлари бироз секинлашганига қарамай, 7,8 фоизни ташкил этди. Шу билан бирга, таклиф ҳажми ҳам ўсишда давом этди. Фойдаланишга топширилган уй-жойларнинг умумий майдони 6,6 фоизга кўпайиб, 3,3 млн кв. метрни ташкил қилди. Асосий ўсиш якка тартибдаги уй-жой қурилиши ҳисобига тўғри келди, унинг майдони 6,8 фоизга ошди. Кўп квартирали уйлар сегментида эса динамика сустроқ бўлди ва бу айрим йирик турар жой мажмуаларини топшириш муддатларига боғлиқ бўлиши мумкин.","102","745","11.0","6.08","0.303","0.449"
"wikipedia","Buyrak","https://uz.wikipedia.org/wiki/Buyrak","15","Oʻng buyrak jomi chapidan pastroq yotadi. XII qovurgʻa oʻng buyrak jomini yuqori uchdan birida kesib oʻtsa, chap buyrak jomini oʻrtasidan oʻtadi. Buyrak jomi uch xil: ampula, shoxlangan va ular oʻrtasidagi oʻtuvchi shakllarda uchraydi. Yangi tugʻilgan bola buyragi nisbatan katta va yumaloq shaklga ega. U boʻlaklardan iborat boʻlib, poʻstloq qavati yaxshi rivojlanmagani uchun yuzasi gʻadir-budur (2-rasm). Uning oʻrtacha uzunligi 4,2 sm, kengligi qutblar sohasida 2,2 sm, ogʻirligi 12 g. Ularda poʻstloq qavati qalinligi oʻrtacha 2 mm, magʻiz qavati 8 mm. Yangi tugʻilgan bola buyragini yuqori uchi XII koʻkrak umurtqasini yuqori qirrasi sohasida joylashsa, pastki uchi IV bel umurtqasini pastki qirrasi sohasida joylashadi.","101","726","12.12","6.13","0.237","0.449"
"wikipedia","Buyrak","https://uz.wikipedia.org/wiki/Buyrak","14","Buyrak chegarasi rentgenogrammada tekis, ravoqsimon chiziq shaklida. Chap buyrakning yuqori chegarasi XI koʻkrak umurtqasi tanasining oʻrtasi sohasida, oʻnginiki esa uning pastki chekkasi sohasida joylashadi. Oʻng buyrakning darvozasi II bel umurtqasi sohasida joylashsa, chap buyrakniki 1-2 sm yuqorida turadi. Rentgenogrammada buyrak ikki turda: keng va tor koʻrinishda uchraydi. Keng turida buyrak loviyasimon shaklda boʻlib, lateral yuza katta egrilik, medial yuzasi esa darvozaning joylashishiga mos katta botiqlik hosil qiladi. Bu turdagi buyraklar erkaklarda va semiz odamlarda uchraydi. Tor shaklli buyrakda medial chegarasi yoʻq boʻlib, lateral egriligi kichik boʻladi. Bu shakl asteniklar va ayollarda uchraydi. Buyrak jomi (pelvis renalis) I-II bel umurtqalari sohasida aniqlanadi.","101","792","11.22","6.63","0.238","0.45"
"wikipedia","Abel Aganbegyan","https://uz.wikipedia.org/wiki/Abel_Aganbegyan","4","Rossiya Fanlar akademiyasi akademik kengashi aʼzosi. Butunittifoq „Bilim“ jamiyati boshqaruvi qoshidagi iqtisodiy bilimlarni targʻib qilish seksiyasi byurosi raisi. „EKO“ jurnalining bosh muharriri (1970-1988), „Fan va turmush“, „Moliya va biznes“, „Iqtisodiyot va boshqaruv“ va „Iqtisodiy siyosat“ jurnallari tahrir hay’ati aʼzosi. Bolalari: Qizi Yekaterina (1959-yil) — AQShda yashaydi. Oʻgʻli Ruben (1972-yil) — rossiyalik moliyachi.","52","436","10.0","6.72","0.3","0.452"
"wikipedia","Leonid Abalkin","https://uz.wikipedia.org/wiki/Leonid_Abalkin","4","Rossiya ijtimoiy-iqtisodiy tafakkur maktabining asoslarini ishlab chiqqan. Shaxmatga qiziqqan, sport ustaligiga nomzod, Xalqaro shaxmat faxriylari assotsiatsiyasining faxriy raisi boʻlgan. Rossiya tarixi bilan va bogʻdorchilikka qiziqqan. 800 ga yaqin bosma ishlari, jumladan, 24 ta shaxsiy monografiyasi chop etilgan. = Manbalar =","40","331","7.4","7.46","0.378","0.456"
"uza.uz","Xoland: “Angliyani mag‘lub etishga juda yaqin edik”","https://uza.uz/uz/posts/xoland-angliyani-maglub-etishga-juda-yaqin-edik_881722","1","Xoland: “Angliyani mag‘lub etishga juda yaqin edik” Braziliyaga qarshi o‘yinda vaziyatni o‘z foydamizga o‘zgartira olgandik. Norvegiya terma jamoasi hujumchisi Erling Xoland JCH–2026 chorak finalida Angliyaga 1:2 hisobida mag‘lub bo‘lgan uchrashuvdan so‘ng o‘z hissiyotlari bilan o‘rtoqlashdi. “Rostini aytsam, hislar juda og‘ir. Menimcha, biz bundan ko‘prog‘iga loyiq edik va Angliyani mag‘lub etishga juda yaqin kelgandik. Ichimda qandaydir bo‘shliq bor, ammo shu bilan birga faxr ham bor. Axir biz chorak finalgacha yetib keldik va Angliyaga haqiqiy kurash taklif qildik. Hissiyotlarim juda aralash”. — Hal qiluvchi vaziyatlardagi ikkita bahsli hakamlik qaroriga qanday qaraysiz? “Ba’zida jahon chempionati taqdiri bitta-ikkita epizod bilan hal bo‘ladi. Braziliyaga qarshi o‘yinda vaziyatni o‘z foydamizga o‘zgartira olgandik.","106","829","12.4","5.45","0.323","0.459"
